"";"GSM1866367";"GSM1866368";"GSM1866369";"GSM1866370";"GSM1866371";"GSM1866372";"GSM1866373";"GSM1866374";"GSM1866381";"GSM1866382";"GSM1866383";"ID";"SPOT_ID";"CONTROL_TYPE";"REFSEQ";"GB_ACC";"GENE";"GENE_SYMBOL";"GENE_NAME";"UNIGENE_ID";"ENSEMBL_ID";"TIGR_ID";"ACCESSION_STRING";"CHROMOSOMAL_LOCATION";"CYTOBAND";"DESCRIPTION";"GO_ID";"SEQUENCE";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"A_24_P256380";6,725816;8,572466;9,547117;6,445613;7,139224;5,900884;6,507899;6,3903055;8,208338;8,558813;7,483295;NA;NA;NA;NA;NA;79971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,939417750000002;7,41178344117647;1,22766189402992;0,237356527782435;0,488869874030593;-5,76478979049748
"A_24_P257336";1,9926641;1,5151508;1,7243836;10,620451;11,167859;11,582421;11,847086;11,503995;12,113247;12,310345;12,423221;NA;NA;NA;NA;NA;64091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5,24171891666666;10,0400824411765;-2,21619141809895;0,0415441851007536;0,166544802720737;-4,29356080705922
"A_24_P257348";9,331132;8,948921;9,364151;11,391022;12,350302;12,950295;13,443522;13,2063265;12,972761;13,086314;12,972261;NA;NA;NA;NA;NA;10550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,60228708333333;12,2531652058824;-3,14376128316874;0,00628618276087156;0,0522342498786171;-2,53772767218191
"A_24_P257416";6,4238925;3,562274;4,8210025;3,660368;6,320356;7,929908;8,898646;9,617044;5,9657993;5,749093;6,6494617;NA;NA;NA;NA;NA;2920;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,80487816666666;5,94818618823529;-4,1463582968494;0,000761356268416465;0,0138736553791363;-0,507224569811261
"A_24_P259154";6,0439854;6,376132;6,0809627;6,4282203;6,2854867;5,1961913;5,101139;5,19643;5,2369165;4,6585665;4,974765;NA;NA;NA;NA;NA;113691;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,919711900000001;5,29595096470588;2,53700082289181;0,0219912041548017;0,11237126856279;-3,71284612582159
"A_24_P259607";2,449583;1,90933;2,1687596;7,566806;6,5742226;6,3574047;6,1613593;6,5477495;5,2441497;4,6374726;2,6576474;NA;NA;NA;NA;NA;55061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,85020341666667;4,48246983529412;-1,41314645956506;0,176800252038276;0,408199740568326;-5,53585776675401
"A_24_P260101";7,005556;6,089322;5,7921095;3,235708;1,5952499;1,6524409;1,8370523;2,5807204;6,2133713;6,0998836;2,9114928;NA;NA;NA;NA;NA;4311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,01951136666667;3,95212508823529;1,50674581959854;0,151393452073508;0,371920815818301;-5,41088659336698
"A_24_P260443";11,379385;8,844362;9,509976;10,645392;12,493095;13,505509;14,214123;13,444971;12,627157;12,585794;12,804807;NA;NA;NA;NA;NA;7060;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,76659383333333;12,6707191764706;-3,22816005148708;0,00526548259490042;0,0471101594759079;-2,36910605253447
"A_24_P261417";8,464209;9,832434;10,216089;11,726;12,422744;12,962219;12,403144;11,489071;13,278552;13,32784;13,511431;NA;NA;NA;NA;NA;27122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,00882499999999;12,3350497352941;-1,20966078221483;0,244005837339989;0,496222960984345;-5,78561500959259
"A_24_P261760";2,2054446;1,6384463;1,8879044;3,6855507;4,0473075;3,3720853;1,8045067;1,8461719;3,957937;3,0434446;2,5557587;NA;NA;NA;NA;NA;10219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,980783833333335;3,03708102352941;1,39272261355735;0,182784606716273;0,41635136533476;-5,56230902192295
"A_24_P262127";4,076681;1,6871897;2,121503;11,636154;12,187543;12,765274;13,063782;11,467452;11,82217;11,815771;9,416447;NA;NA;NA;NA;NA;6236;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,85322621666667;9,68553268823529;-1,95403354498028;0,0684339907742066;0,227386418579963;-4,73740056806175
"A_24_P263653";4,325035;4,227;1,7153103;3,2771013;4,164991;2,8879795;2,8080702;1,7859612;3,2480426;2,9087837;4,3606815;NA;NA;NA;NA;NA;1794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13588715;3,22277105294118;1,74909666440815;0,0994573635658167;0,287545953788296;-5,06056263288586
"A_24_P263910";2,2567382;1,805544;2,8371983;4,373694;4,58784;4,4304748;4,383046;5,3891377;5,2731156;4,917101;5,272196;NA;NA;NA;NA;NA;283551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,50417696666667;4,23472941764706;-2,12222994024524;0,0498029551141116;0,187543062506025;-4,4562032634973
"A_24_P264166";5,4840746;5,259862;5,643302;6,600588;7,715718;7,7773647;7,9409676;7,24958;8,199406;8,335666;7,2359805;NA;NA;NA;NA;NA;100132565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,18178891666666;7,36566548235294;-1,92552974170389;0,0721531785784722;0,23425555780239;-4,78368983787494
"A_24_P264943";9,720776;7,436872;7,6771836;8,814027;10,806403;11,6936455;12,484115;11,706726;10,878977;10,740166;10,947991;NA;NA;NA;NA;NA;1311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,73726931666666;10,9118253588235;-3,28271572274122;0,00469468065348828;0,0444636005614438;-2,25967024771929
"A_24_P265506";3,3176389;5,224708;5,0214767;5,1263905;2,8520129;2,0643477;2,2249126;4,368211;3,425606;3,1067858;2,5953963;NA;NA;NA;NA;NA;4914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,637867316666667;3,44438743529412;0,754225341724024;0,461687383237598;0,739200211969756;-6,22225782483762
"A_24_P267664";10,243842;10,071017;10,092002;9,577626;10,01128;9,20755;9,189877;9,070807;8,457982;8,268136;8,0384;NA;NA;NA;NA;NA;114041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,736877500000006;8,93101661764706;2,14735973442316;0,0474573924510396;0,182156920284827;-4,41307456043017
"A_24_P268685";2,2806063;6,0948467;4,3619294;1,4912953;5,5237217;5,7695584;2,52286;2,0072045;4,5422993;4,244712;7,0770164;NA;NA;NA;NA;NA;6529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,98862738333333;4,61257767647059;1,87837787573005;0,0787046460589375;0,246714593422593;-4,85934031275935
"A_24_P268729";2,2765088;2,8759608;3,5004013;4,983249;5,8475237;5,6840305;4,895614;5,5687428;3,93048;3,0945082;3,9863057;NA;NA;NA;NA;NA;51409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,03756605;4,41705473529412;-0,769578373278668;0,452779511759165;0,730583876806936;-6,21053220598066
"A_24_P269062";9,922172;11,539238;10,847357;10,046553;10,780364;10,70154;9,650881;10,410496;9,748253;9,781861;11,302308;NA;NA;NA;NA;NA;81848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,608848833333337;10,6859651176471;1,28476577292816;0,217190926272749;0,463120026430827;-5,69706305799351
"A_24_P270728";7,209195;5,815179;4,830034;4,8988714;6,5810413;9,646332;11,152948;10,457196;10,385214;10,436929;9,288652;NA;NA;NA;NA;NA;26471;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,30829655;8,14448502941176;-4,08771613113452;0,000860856037529026;0,0150841265488612;-0,626283076997287
"A_24_P270999";6,433944;4,0399895;4,7816343;4,8388367;4,594639;3,7640142;2,7090504;3,7152257;2,7175326;3,0589476;2,5686393;NA;NA;NA;NA;NA;6329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,53003823333333;3,53779718823529;2,82400554384574;0,0122341645232137;0,0777779879670659;-3,16675545179999
"A_24_P271149";9,386429;9,019942;9,38439;7,964983;6,791969;6,466409;5,733709;6,05981;6,6856904;6,5407043;5,8357763;NA;NA;NA;NA;NA;402665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,27226083333334;7,26164025882353;3,3335140182641;0,0042184531428685;0,0413939938837882;-2,15749950786024
"A_24_P271773";2,2307744;2,543948;2,8692055;2,1653962;4,2614055;1,7036998;2,2807732;1,9020777;3,6132648;3,1340728;3,5692365;NA;NA;NA;NA;NA;54661;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,537646116666668;3,07419774117647;0,969396976335876;0,34679572182816;0,621590714082291;-6,03834068392522
"A_24_P272088";3,3414803;3,5720906;3,5729375;3,9859014;5,287483;5,426162;6,7205334;5,2694955;6,8485804;7,4434;7,3258104;NA;NA;NA;NA;NA;6710;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,79733865;5,64639594117647;-3,29023023235882;0,00462101450279026;0,0439868165211835;-2,24457210307987
"A_24_P272254";2,2178195;2,9106753;1,8784895;3,2601223;3,444078;3,7739353;3,582418;3,9852295;2,6707757;3,7030156;2,5332024;NA;NA;NA;NA;NA;389852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,869637099999999;3,48039313529412;-1,44400399771599;0,16806314850014;0,396785715304658;-5,49533148053741
"A_24_P272290";4,70719;3,0510128;3,4545894;5,130263;6,5400004;7,6248317;7,4769564;7,534155;8,010646;8,010143;7,773021;NA;NA;NA;NA;NA;221749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,42090781666666;6,73426765882353;-2,85818068151283;0,0113996938496333;0,0747294093192673;-3,10041881246272
"A_24_P272313";3,301577;4,181476;4,644846;2,3280184;5,4990892;5,290122;1,9378707;1,9403276;4,541227;3,2651494;3,846892;NA;NA;NA;NA;NA;343990;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,26842228333333;3,76130621176471;3,23582672338478;0,00518130632115455;0,0467369222878426;-2,35374665700929
"A_24_P272515";10,177283;10,995415;9,043968;8,727378;7,842326;8,742076;8,37295;9,042714;7,198294;6,9806795;7,2283597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,546909000000003;7,98794678235294;0,914132621664049;0,374238259082687;0,652223830790456;-6,0895405248837
"A_24_P272917";7,5566826;7,09157;7,0226307;6,473326;6,2540283;5,7267375;6,5030236;6,2083406;4,0956316;5,069083;4,698862;NA;NA;NA;NA;NA;391627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,331813749999999;5,73513070588235;0,631866932703504;0,536411961931947;0,810523885084271;-6,30777192535027
"A_24_P273143";10,892202;7,34814;6,450903;7,5308723;10,4077835;10,500126;11,30714;12,386936;11,641699;11,694673;13,188896;NA;NA;NA;NA;NA;112597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,99203353333333;10,8309564588235;-3,0453684004075;0,00772364304323136;0,0593559735605554;-2,73310509063949
"A_24_P273157";5,676847;7,273276;7,597045;8,9808855;9,60592;8,774091;7,8581;7,526575;8,593224;7,4114;6,8558426;NA;NA;NA;NA;NA;84033;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,292339916666669;7,41086645882353;0,388152721272043;0,703026533010637;0,91890600140128;-6,43476529348796
"A_24_P273180";2,2797966;1,8036839;2,0600073;1,5034032;1,6918396;1,7375963;1,9270127;3,0682187;2,816588;3,1617112;2,6419966;NA;NA;NA;NA;NA;649179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,651561216666666;2,47610074117647;-1,71851954890818;0,105016765675061;0,29714241014098;-5,10676237790683
"A_24_P273253";4,4232664;3,2902117;3,0897462;8,15116;8,852794;9,577858;11,485859;10,815189;6,4957085;5,669375;6,82198;NA;NA;NA;NA;NA;113146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,91968461666666;6,80919486470588;-3,5457850330038;0,00269582607417939;0,0312680546619106;-1,7283325391336
"A_24_P275073";7,997947;3,9184158;5,742656;5,3130136;3,1627476;4,1175857;6,75929;4,7975173;3,5204806;3,2109153;5,254788;NA;NA;NA;NA;NA;140766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,7363427;4,5388606;-0,778862840458532;0,447444603755171;0,725281231550063;-6,20333509725707
"A_24_P27513";2,221272;1,6125216;4,3025684;1,3517816;1,5356722;1,6057168;1,792357;1,811794;2,6458726;2,985911;2,5102756;NA;NA;NA;NA;NA;85445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,302846600000001;2,40709514117647;0,508041022626583;0,618367213197129;0,878449803601532;-6,37963440670168
"A_24_P275199";2,211709;1,62236;1,8741775;1,3468965;1,538979;1,6000838;1,7939972;1,8266163;2,6707711;3,0146356;2,5326188;NA;NA;NA;NA;NA;3746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,111272449999999;2,27309295882353;-0,324774444670068;0,749565879682061;0,920865044385186;-6,45806221441557
"A_24_P276576";2,2868752;1,7259538;1,9856689;1,4727073;1,6725506;1,7445929;1,9186223;3,4550827;2,710833;3,0623412;2,575307;NA;NA;NA;NA;NA;84824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,872127716666666;2,47194326470588;-2,30756324945042;0,0347472994715964;0,148601639396823;-4,13194297967901
"A_24_P277934";11,439481;11,782343;11,811143;10,330837;8,361905;9,577349;8,996928;11,260542;11,702963;11,859071;11,621966;NA;NA;NA;NA;NA;1278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,421774666666671;11,2712864705882;0,546526640507284;0,592255972939539;0,858323276765899;-6,35890617726904
"A_24_P27977";4,5937514;5,7081356;5,1009846;1,3560059;1,6120595;1,6239331;1,8064803;1,8346996;2,6553924;3,007287;2,8107088;NA;NA;NA;NA;NA;7226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,5118884;2,95158784705882;1,57387379072069;0,135110024912868;0,348869635020432;-5,3175937153786
"A_24_P279870";3,989675;2,0436063;2,8349118;2,1860504;1,9620867;3,4951215;2,8891418;4,784915;2,595172;2,9359648;5,6983566;NA;NA;NA;NA;NA;5173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,08511978333333;4,22150817647059;-1,42912169503479;0,172231675444533;0,402694240498582;-5,51496084750377
"A_24_P280497";15,35135;14,7943535;14,747766;13,435264;13,531926;13,658611;13,407794;13,04047;12,425819;12,384633;11,808283;NA;NA;NA;NA;NA;57666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,02907975;13,0311703823529;1,8737846368713;0,0793703917665368;0,248216256050834;-4,86664702674943
"A_24_P280684";2,4166498;1,8367298;2,1038613;8,897085;10,585561;11,893051;9,648071;7,9926662;11,430336;11,234204;8,946943;NA;NA;NA;NA;NA;51725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,53154561666666;8,68892900588235;-1,14956668455192;0,267241878524119;0,526660111169637;-5,85327788338088
"A_24_P280846";6,8284693;1,7441164;6,132657;5,213237;6,1254435;6,1984363;5,8547926;6,324551;5,165788;5,5019975;5,301178;NA;NA;NA;NA;NA;127845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,715945216666664;5,23290493529412;-0,717615329851368;0,483356762588819;0,76016302334684;-6,24932924407461
"A_24_P280897";12,6148;13,129651;12,35387;12,122044;11,9859295;12,604275;12,596807;12,499907;11,307177;11,215439;11,048233;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0799287499999988;11,7444586176471;-0,23294007687126;0,818766162265359;0,943117487298142;-6,48455089770334
"A_24_P280983";2,4768224;4,6724277;3,0092335;1,6862226;1,8884337;1,960037;2,142355;2,157834;3,9260292;3,8011024;2,8923507;NA;NA;NA;NA;NA;221883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,465434983333334;3,05218906470588;0,736211147177966;0,47227495885489;0,748936404112213;-6,23573550605146
"A_24_P281036";4,115243;1,6416233;1,8922672;1,3737867;1,557317;1,6082097;3,7339249;3,119675;4,0741844;3,6020186;2,569177;NA;NA;NA;NA;NA;79782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,39539213333333;2,88237785882353;-2,24002840041422;0,0396608232272853;0,161388153936019;-4,25171565401869
"A_24_P281403";2,4193099;1,855565;2,1207838;1,5937791;1,7887397;2,2742708;3,7275448;3,3642366;3,577955;3,5481303;2,6309955;NA;NA;NA;NA;NA;119749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,53714931666667;2,8418064;-3,20460784552459;0,00553261196749742;0,0485446382547287;-2,41624839844587
"A_24_P281447";2,3110263;1,5115837;1,7461767;1,2623945;1,4529965;1,5105376;1,7148626;1,7525399;2,6133313;2,9585872;2,4711542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,101248699999999;2,20892154117647;-0,286717195890934;0,778014041763421;0,927248493729803;-6,47008720633759
"A_24_P281643";5,596882;5,886064;5,5235167;7,2998724;8,038545;7,2912035;7,315643;6,402242;8,918658;9,245493;8,911708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,252928566666665;7,75921027058823;-0,443344552812332;0,663461780634418;0,90908135408917;-6,41117162448959
"A_24_P281801";11,631482;11,171135;10,890774;10,228048;9,985152;9,790675;9,775741;9,712073;8,6766815;8,618134;8,693491;NA;NA;NA;NA;NA;654254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,872304000000007;9,45184914705882;2,04780270217731;0,0573873423657123;0,204001261163675;-4,58227907361034
"A_24_P281908";6,256914;7,4150057;6,8264365;5,3335447;4,720742;3,5800471;4,3321304;5,8295927;3,2028747;3,5034804;2,689718;NA;NA;NA;NA;NA;23316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,607920116666669;4,26878485294118;0,802869074256767;0,433833219948002;0,711416917571222;-6,18435655662321
"A_24_P281988";7,1026154;5,614203;6,3185463;10,049095;9,381273;9,732147;9,231492;9,233631;7,8628316;7,8789372;7,6016846;NA;NA;NA;NA;NA;23228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,19958155;8,11601056470588;-1,31577581425567;0,206819349678148;0,449016248862376;-5,65924177064179
"A_24_P282237";6,806434;5,3980646;5,9507813;6,0582314;3,244327;3,5825994;3,444302;3,7561555;3,4497135;3,2384655;4,9310684;NA;NA;NA;NA;NA;5558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57317753333334;4,65689027058824;2,05145528689602;0,0569918226374475;0,202887220647796;-4,57615118243067
"A_24_P282251";2,3537693;1,8870924;4,680869;5,8560705;6,7404504;5,764695;3,3122187;3,3360305;6,6192265;6,477576;2,6898122;NA;NA;NA;NA;NA;2243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22303316666667;4,39654250588235;0,9460368227196;0,358220226249331;0,633903992483701;-6,06030976084972
"A_24_P282309";8,449123;6,8709774;8,605711;7,286725;6,6213393;6,316964;9,347425;9,237144;9,064632;9,073766;9,361705;NA;NA;NA;NA;NA;26509;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,93381121666666;8,15709954117647;-3,79788141809178;0,00158358314688171;0,02224965700163;-1,21588414320751
"A_24_P282383";2,4526906;1,890911;2,2926717;11,513062;17,649136;18,038153;16,13364;14,440407;17,56845;17,629375;16,487598;NA;NA;NA;NA;NA;4625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6,31425278333333;13,5839964882353;-1,76947315556184;0,095896931455265;0,280825925924614;-5,02947220957183
"A_24_P282416";6,437568;6,235835;6,085771;6,6282783;6,70656;7,4226613;7,1466594;7,2156835;4,370874;4,627536;5,6147246;NA;NA;NA;NA;NA;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,595059183333329;5,78462025882353;-1,53088260270088;0,145358687075816;0,362919013084126;-5,37768657402972
"A_24_P282547";5,718391;2,3504407;3,617888;2,535183;1,7366309;3,5893388;1,9623964;3,8214216;4,766106;3,7506018;3,506169;NA;NA;NA;NA;NA;10877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,366069733333334;3,90902941764706;0,47206700530437;0,643262614138726;0,898573832936629;-6,39768488915497
"A_24_P283324";3,154304;2,9026423;3,6594243;5,2725782;5,874963;4,832289;5,768905;5,412696;2,6407316;2,9357345;3,559585;NA;NA;NA;NA;NA;64577;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,30810036666666;4,10589715882353;-1,1891989845768;0,251737133585284;0,506426357634402;-5,80897705015333
"A_24_P283341";9,7147;9,345833;9,430413;6,4376025;7,0086675;7,5510674;7,1289687;7,2735715;8,9623995;8,80683;9,288035;NA;NA;NA;NA;NA;64780;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,04677713333334;8,45376765294118;1,50090635584479;0,152884483536666;0,373725434818658;-5,41885977553583
"A_24_P284584";7,3605647;7,476236;7,4315996;6,073926;6,976505;6,813598;5,6878314;6,1404066;3,04205;3,5948615;2,7564502;NA;NA;NA;NA;NA;84527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,10795255;4,78188351176471;2,61483263177768;0,0187834689038487;0,101825165780497;-3,56689209178082
"A_24_P285055";6,1252174;2,9799907;4,085945;1,6205835;1,7899942;1,8828979;2,0428386;2,3582377;3,4184685;3,2941315;3,6569667;NA;NA;NA;NA;NA;83259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,880233300000001;3,05363082941176;1,02827186248895;0,319139963475264;0,588585512662199;-5,9808768673222
"A_24_P286114";7,289706;5,132014;7,30206;11,605547;10,703397;10,2468;10,128641;10,041519;9,996197;10,112084;8,208181;NA;NA;NA;NA;NA;6507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,371826;9,00785452941176;-1,11347289399884;0,281978809011955;0,543911246400281;-5,89251889035504
"A_24_P286569";3,601931;4,591428;5,3010373;4,79633;3,8445883;2,8413384;2,310562;2,8932257;4,865001;4,1326513;5,15204;NA;NA;NA;NA;NA;55915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,56088165;3,94142790588235;2,54525205463868;0,0216278534353503;0,111419391565897;-3,69745654727899
"A_24_P28722";2,1727371;2,4808443;4,097183;5,2661896;5,682252;5,586465;4,2938814;4,719906;4,3980207;4,2346425;4,3016024;NA;NA;NA;NA;NA;91543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,292615199999998;4,26651555882353;-0,355725034271538;0,726700152938828;0,920016090749275;-6,44719440767664
"A_24_P287941";8,779583;9,650455;9,3147135;6,667266;7,278158;6,901868;6,331384;6,9219975;8,014731;8,041416;8,590997;NA;NA;NA;NA;NA;29893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,47198316666667;7,99709955882353;2,24430908643278;0,0393311217288197;0,160485224871839;-4,24417684378517
"A_24_P28811";10,1068945;9,638995;9,587437;9,309385;9,608672;9,569992;10,18912;9,600981;7,9692254;7,900523;8,123235;NA;NA;NA;NA;NA;100132708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,258154583333331;8,87791248235294;-0,686757660418831;0,502083159053555;0,777089126847149;-6,27116681418878
"A_24_P288993";11,485983;11,622487;11,3588085;10,998042;10,969204;11,422888;11,664279;11,40703;10,148174;10,064079;10,005508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,226085749999996;10,7508079117647;-0,658502410313071;0,519593610987459;0,794378601608424;-6,29036949394429
"A_24_P289170";6,5445757;6,3334966;6,3339496;2,7956567;1,6458733;1,7090653;2,1307368;2,7715878;4,752541;3,085112;3,2094753;NA;NA;NA;NA;NA;440193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,77594056666667;3,65719953529412;1,4746527424847;0,159739890767441;0,384528650902681;-5,45441948512868
"A_24_P289178";9,73531;7,915351;8,292761;8,928161;8,032457;8,062067;7,158312;6,5779314;7,8987203;7,4721184;6,116874;NA;NA;NA;NA;NA;404550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,62622946666667;7,40578442352941;2,97935100513717;0,00886399114774893;0,0641051786334526;-2,86336060563731
"A_24_P289260";6,747762;10,186858;9,765888;6,271533;5,6810317;5,6891756;3,4473035;3,704402;6,067317;5,9867325;2,5674815;NA;NA;NA;NA;NA;168002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,81452196666667;5,82644665882353;3,33833099359541;0,00417586087840775;0,0412390494918708;-2,1477985485874
"A_24_P290006";3,1574318;1,5536166;2,5685256;1,3097634;1,4871984;1,5411813;1,7477837;1,7951124;2,657181;2,998255;2,507497;NA;NA;NA;NA;NA;100129775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,164838133333334;2,34213561764706;0,355424974343553;0,726920596716624;0,920016090749275;-6,44730444169494
"A_24_P290286";2,9218924;2,8388538;3,1737807;1,3083928;1,4873644;2,4002545;1,7474911;1,79071;2,6552997;2,9969938;3,407449;NA;NA;NA;NA;NA;283208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,585989216666667;3,04859180588235;0,856611461303002;0,404326270589635;0,68109189325172;-6,13995496459014
"A_24_P291826";2,0614433;3,8700204;3,288717;6,740631;7,150768;7,054034;6,021579;5,6042595;6,8923426;7,0902524;6,1164446;NA;NA;NA;NA;NA;94120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,785316966666665;6,00539227058823;-0,73914695105756;0,470539538609171;0,747298571397214;-6,23355973227049
"A_24_P291978";5,6361237;4,361102;4,407412;4,0903087;5,267092;6,195053;5,3259606;5,5455627;6,7576513;6,6442275;6,5082626;NA;NA;NA;NA;NA;90956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,44291308333333;5,94418801764706;-0,899997783651058;0,381487971917117;0,660091621267319;-6,10220306745891
"A_24_P292253";2,0196795;1,5401433;1,7728368;1,2794051;1,4764596;1,5340422;1,7338462;1,7688291;2,6286137;2,9763317;2,4859407;NA;NA;NA;NA;NA;80760;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,147576566666666;2,39231210588235;-0,231146117365514;0,82013564883034;0,943839294628814;-6,48498219218536
"A_24_P293530";5,695663;8,890687;10,128326;6,1076126;3,7532666;1,8561938;3,3023798;2,578021;7,0175066;6,931581;6,866661;NA;NA;NA;NA;NA;260293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,13175776666667;6,60602022352941;2,1623781839976;0,0461045819588722;0,178836007919243;-4,38716851849284
"A_24_P294842";3,792817;3,4163334;4,511263;7,3282213;8,245784;8,621567;9,562576;9,646352;8,584047;8,603171;9,011371;NA;NA;NA;NA;NA;6310;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,61846638333333;7,80600068823529;-3,28995819804731;0,00462366123267047;0,0439868165211835;-2,24511877293196
"A_24_P294851";5,3695545;4,624726;5,5586863;4,0464473;2,9506233;4,1406565;3,7208683;5,206724;7,9583483;5,96037;5,5146484;NA;NA;NA;NA;NA;10475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,0153471666666647;5,13440925294118;-0,022829345765771;0,982069118605304;0,991548730527213;-6,51243731607276
